Name,Account_Number__c,Usage_Date__c,Active_Users__c,Api_Calls__c,Failed_Api_Calls__c,Key_Feature_Events__c
RR-0053-2026-08-22,RR-0053,2026-08-22,240,12720,33,720
RR-0053-2026-08-23,RR-0053,2026-08-23,50,3350,0,500
RR-0053-2026-08-24,RR-0053,2026-08-24,187,6171,20,1122
RR-0053-2026-08-25,RR-0053,2026-08-25,197,15366,17,985
RR-0053-2026-08-26,RR-0053,2026-08-26,243,17496,10,972
RR-0053-2026-08-27,RR-0053,2026-08-27,63,3591,4,189
RR-0053-2026-08-28,RR-0053,2026-08-28,78,2652,7,546
RR-0053-2026-08-29,RR-0053,2026-08-29,139,10981,7,417
RR-0053-2026-08-30,RR-0053,2026-08-30,176,5632,12,1056
RR-0053-2026-08-31,RR-0053,2026-08-31,158,8532,11,1264
RR-0053-2026-09-01,RR-0053,2026-09-01,86,2236,5,688
RR-0053-2026-09-02,RR-0053,2026-09-02,178,11748,6,1780
RR-0053-2026-09-03,RR-0053,2026-09-03,245,19355,4,490
RR-0054-2026-08-05,RR-0054,2026-08-05,132,10164,14,396
RR-0054-2026-08-06,RR-0054,2026-08-06,211,7174,26,1266
RR-0054-2026-08-07,RR-0054,2026-08-07,225,11700,22,1350
RR-0054-2026-08-08,RR-0054,2026-08-08,179,10203,2,1432
RR-0054-2026-08-09,RR-0054,2026-08-09,94,5828,2,188
RR-0054-2026-08-10,RR-0054,2026-08-10,218,9156,19,872
RR-0054-2026-08-11,RR-0054,2026-08-11,74,3700,6,370
RR-0054-2026-08-12,RR-0054,2026-08-12,205,9430,17,820
RR-0054-2026-08-13,RR-0054,2026-08-13,208,6656,21,1040
RR-0054-2026-08-14,RR-0054,2026-08-14,112,4032,5,224
RR-0054-2026-08-15,RR-0054,2026-08-15,142,10934,18,284
RR-0054-2026-08-16,RR-0054,2026-08-16,135,8100,13,1080
RR-0054-2026-08-17,RR-0054,2026-08-17,146,11388,17,584
RR-0054-2026-08-18,RR-0054,2026-08-18,201,6834,22,804
RR-0054-2026-08-19,RR-0054,2026-08-19,253,10120,15,2024
RR-0054-2026-08-20,RR-0054,2026-08-20,255,20400,5,1275
RR-0054-2026-08-21,RR-0054,2026-08-21,129,5160,14,516
RR-0054-2026-08-22,RR-0054,2026-08-22,244,7808,0,2196
RR-0054-2026-08-23,RR-0054,2026-08-23,137,5069,14,1370
RR-0054-2026-08-24,RR-0054,2026-08-24,141,5640,9,1410
RR-0054-2026-08-25,RR-0054,2026-08-25,218,8720,30,1308
RR-0054-2026-08-26,RR-0054,2026-08-26,195,8190,20,780
RR-0054-2026-08-27,RR-0054,2026-08-27,96,7008,8,480
RR-0054-2026-08-28,RR-0054,2026-08-28,162,8100,23,648
RR-0054-2026-08-29,RR-0054,2026-08-29,238,12614,3,1666
RR-0054-2026-08-30,RR-0054,2026-08-30,177,13629,10,531
RR-0054-2026-08-31,RR-0054,2026-08-31,252,6300,24,1008
RR-0054-2026-09-01,RR-0054,2026-09-01,147,5292,11,882
RR-0054-2026-09-02,RR-0054,2026-09-02,119,4165,9,714
RR-0054-2026-09-03,RR-0054,2026-09-03,70,2030,6,350
RR-0055-2026-08-05,RR-0055,2026-08-05,198,14652,3,594
RR-0055-2026-08-06,RR-0055,2026-08-06,151,6191,13,1359
RR-0055-2026-08-07,RR-0055,2026-08-07,95,7220,10,665
RR-0055-2026-08-08,RR-0055,2026-08-08,137,3562,12,1096
RR-0055-2026-08-09,RR-0055,2026-08-09,128,6144,12,256
RR-0055-2026-08-10,RR-0055,2026-08-10,155,10230,6,1395
RR-0055-2026-08-11,RR-0055,2026-08-11,178,11036,7,890
RR-0055-2026-08-12,RR-0055,2026-08-12,220,13640,14,880
RR-0055-2026-08-13,RR-0055,2026-08-13,89,2581,11,801
RR-0055-2026-08-14,RR-0055,2026-08-14,208,8736,25,416
RR-0055-2026-08-15,RR-0055,2026-08-15,24,744,0,120
RR-0055-2026-08-16,RR-0055,2026-08-16,57,2052,8,456
RR-0055-2026-08-17,RR-0055,2026-08-17,157,5181,1,1256
RR-0055-2026-08-18,RR-0055,2026-08-18,47,1645,0,470
RR-0055-2026-08-19,RR-0055,2026-08-19,151,11778,18,604
RR-0055-2026-08-20,RR-0055,2026-08-20,81,4212,0,162
RR-0055-2026-08-21,RR-0055,2026-08-21,103,7622,6,927
RR-0055-2026-08-22,RR-0055,2026-08-22,169,13182,6,1352
RR-0055-2026-08-23,RR-0055,2026-08-23,135,6885,3,1080
RR-0055-2026-08-24,RR-0055,2026-08-24,174,12528,13,1044
RR-0055-2026-08-25,RR-0055,2026-08-25,131,5371,3,1179
RR-0055-2026-08-26,RR-0055,2026-08-26,97,5723,7,873
RR-0055-2026-08-27,RR-0055,2026-08-27,18,1098,1,108
RR-0055-2026-08-28,RR-0055,2026-08-28,203,15631,14,1218
RR-0055-2026-08-29,RR-0055,2026-08-29,133,7049,1,532
RR-0055-2026-08-30,RR-0055,2026-08-30,15,885,2,150
RR-0055-2026-08-31,RR-0055,2026-08-31,144,9360,19,288
RR-0055-2026-09-01,RR-0055,2026-09-01,206,11742,26,618
RR-0055-2026-09-02,RR-0055,2026-09-02,5,290,1,40
RR-0055-2026-09-03,RR-0055,2026-09-03,70,4270,7,560
RR-0056-2026-08-05,RR-0056,2026-08-05,224,11648,7,448
RR-0056-2026-08-06,RR-0056,2026-08-06,141,4935,12,987
RR-0056-2026-08-07,RR-0056,2026-08-07,190,7790,2,570
RR-0056-2026-08-08,RR-0056,2026-08-08,213,10650,16,1278
RR-0056-2026-08-09,RR-0056,2026-08-09,202,13332,14,808
RR-0056-2026-08-10,RR-0056,2026-08-10,235,13630,23,1880
RR-0056-2026-08-11,RR-0056,2026-08-11,189,11151,21,567
RR-0056-2026-08-12,RR-0056,2026-08-12,171,12996,18,1026
RR-0056-2026-08-13,RR-0056,2026-08-13,122,9394,3,244
RR-0056-2026-08-14,RR-0056,2026-08-14,131,4323,14,262
RR-0056-2026-08-15,RR-0056,2026-08-15,115,7820,13,920
RR-0056-2026-08-16,RR-0056,2026-08-16,219,12264,23,1752
RR-0056-2026-08-17,RR-0056,2026-08-17,188,6016,10,564
RR-0056-2026-08-18,RR-0056,2026-08-18,254,9144,4,1270
RR-0056-2026-08-19,RR-0056,2026-08-19,196,6664,18,1960
RR-0056-2026-08-20,RR-0056,2026-08-20,62,2294,7,372
RR-0056-2026-08-21,RR-0056,2026-08-21,165,9240,15,330
RR-0056-2026-08-22,RR-0056,2026-08-22,78,5226,6,546
RR-0056-2026-08-23,RR-0056,2026-08-23,106,2650,3,318
RR-0056-2026-08-24,RR-0056,2026-08-24,188,14664,24,1128
RR-0056-2026-08-25,RR-0056,2026-08-25,146,7300,2,292
RR-0056-2026-08-26,RR-0056,2026-08-26,213,12993,21,1704
RR-0056-2026-08-27,RR-0056,2026-08-27,173,10034,7,519
RR-0056-2026-08-28,RR-0056,2026-08-28,204,11832,13,1428
RR-0056-2026-08-29,RR-0056,2026-08-29,45,3375,5,405
RR-0056-2026-08-30,RR-0056,2026-08-30,179,12530,4,537
RR-0056-2026-08-31,RR-0056,2026-08-31,190,14060,25,1900
RR-0056-2026-09-01,RR-0056,2026-09-01,187,13464,18,1496
RR-0056-2026-09-02,RR-0056,2026-09-02,46,2254,6,184
RR-0056-2026-09-03,RR-0056,2026-09-03,253,7337,8,2277
RR-0057-2026-08-05,RR-0057,2026-08-05,220,10340,31,660
RR-0057-2026-08-06,RR-0057,2026-08-06,253,19987,36,1518
RR-0057-2026-08-07,RR-0057,2026-08-07,126,7686,18,756
RR-0057-2026-08-08,RR-0057,2026-08-08,48,3696,6,480
RR-0057-2026-08-09,RR-0057,2026-08-09,192,6144,9,1344
RR-0057-2026-08-10,RR-0057,2026-08-10,58,3538,2,232
RR-0057-2026-08-11,RR-0057,2026-08-11,28,1456,4,140
RR-0057-2026-08-12,RR-0057,2026-08-12,203,8932,0,2030
RR-0057-2026-08-13,RR-0057,2026-08-13,189,13608,9,567
RR-0057-2026-08-14,RR-0057,2026-08-14,175,8050,2,700
RR-0057-2026-08-15,RR-0057,2026-08-15,64,2624,8,640
RR-0057-2026-08-16,RR-0057,2026-08-16,22,990,0,198
RR-0057-2026-08-17,RR-0057,2026-08-17,162,8262,0,1296
RR-0057-2026-08-18,RR-0057,2026-08-18,199,7960,6,1592
RR-0057-2026-08-19,RR-0057,2026-08-19,182,12558,3,910
RR-0057-2026-08-20,RR-0057,2026-08-20,224,13888,3,896
RR-0057-2026-08-21,RR-0057,2026-08-21,95,7505,6,760
RR-0057-2026-08-22,RR-0057,2026-08-22,21,1575,3,63
RR-0057-2026-08-23,RR-0057,2026-08-23,5,260,1,50
RR-0057-2026-08-24,RR-0057,2026-08-24,176,14080,2,1056
RR-0057-2026-08-25,RR-0057,2026-08-25,137,5206,17,822
RR-0057-2026-08-26,RR-0057,2026-08-26,115,3680,6,920
RR-0057-2026-08-27,RR-0057,2026-08-27,81,4536,9,729
RR-0057-2026-08-28,RR-0057,2026-08-28,192,5568,22,1728
RR-0057-2026-08-29,RR-0057,2026-08-29,77,4312,10,385
RR-0057-2026-08-30,RR-0057,2026-08-30,42,1260,0,126
RR-0057-2026-08-31,RR-0057,2026-08-31,192,14016,13,1920
RR-0057-2026-09-01,RR-0057,2026-09-01,188,14100,21,564
RR-0057-2026-09-02,RR-0057,2026-09-02,148,8732,0,740
RR-0057-2026-09-03,RR-0057,2026-09-03,22,1078,3,198
RR-0058-2026-08-05,RR-0058,2026-08-05,57,2508,8,114
RR-0058-2026-08-06,RR-0058,2026-08-06,224,15456,22,448
RR-0058-2026-08-07,RR-0058,2026-08-07,201,9246,2,2010
RR-0058-2026-08-08,RR-0058,2026-08-08,171,12483,11,1026
RR-0058-2026-08-09,RR-0058,2026-08-09,199,12736,26,1194
RR-0058-2026-08-10,RR-0058,2026-08-10,118,2950,11,1062
RR-0058-2026-08-11,RR-0058,2026-08-11,79,4187,5,395
RR-0058-2026-08-12,RR-0058,2026-08-12,42,1722,3,336
RR-0058-2026-08-13,RR-0058,2026-08-13,224,13440,22,672
RR-0058-2026-08-14,RR-0058,2026-08-14,206,12154,17,1854
RR-0058-2026-08-15,RR-0058,2026-08-15,100,2900,11,800
RR-0058-2026-08-16,RR-0058,2026-08-16,189,4725,19,1701
RR-0058-2026-08-17,RR-0058,2026-08-17,122,5978,0,976
RR-0058-2026-08-18,RR-0058,2026-08-18,40,2680,4,360
RR-0058-2026-08-19,RR-0058,2026-08-19,87,6612,2,522
RR-0058-2026-08-20,RR-0058,2026-08-20,169,6253,22,338
RR-0058-2026-08-21,RR-0058,2026-08-21,87,5655,0,609
RR-0058-2026-08-22,RR-0058,2026-08-22,114,9006,1,1140
RR-0058-2026-08-23,RR-0058,2026-08-23,90,3330,10,630
RR-0058-2026-08-24,RR-0058,2026-08-24,165,4455,5,1320
RR-0058-2026-08-25,RR-0058,2026-08-25,192,9792,5,960
RR-0058-2026-08-26,RR-0058,2026-08-26,87,2436,10,783
RR-0058-2026-08-27,RR-0058,2026-08-27,166,9296,16,1494
RR-0058-2026-08-28,RR-0058,2026-08-28,5,235,2,15
RR-0058-2026-08-29,RR-0058,2026-08-29,148,4588,7,740
RR-0058-2026-08-30,RR-0058,2026-08-30,54,1404,2,108
RR-0058-2026-08-31,RR-0058,2026-08-31,179,12351,16,358
RR-0058-2026-09-01,RR-0058,2026-09-01,130,7280,3,1300
RR-0058-2026-09-02,RR-0058,2026-09-02,184,4968,0,1472
RR-0058-2026-09-03,RR-0058,2026-09-03,112,7280,12,560
RR-0059-2026-08-05,RR-0059,2026-08-05,67,4087,6,335
RR-0059-2026-08-06,RR-0059,2026-08-06,96,3936,9,288
RR-0059-2026-08-07,RR-0059,2026-08-07,78,5538,6,624
RR-0059-2026-08-08,RR-0059,2026-08-08,246,18204,6,2214
RR-0059-2026-08-09,RR-0059,2026-08-09,109,4578,9,436
RR-0059-2026-08-10,RR-0059,2026-08-10,134,10050,6,804
RR-0059-2026-08-11,RR-0059,2026-08-11,44,2068,6,264
RR-0059-2026-08-12,RR-0059,2026-08-12,102,6222,13,816
RR-0059-2026-08-13,RR-0059,2026-08-13,76,4940,9,456
RR-0059-2026-08-14,RR-0059,2026-08-14,29,870,0,87
RR-0059-2026-08-15,RR-0059,2026-08-15,110,6160,15,330
RR-0059-2026-08-16,RR-0059,2026-08-16,155,12090,12,930
RR-0059-2026-08-17,RR-0059,2026-08-17,108,6696,0,324
RR-0059-2026-08-18,RR-0059,2026-08-18,229,13053,22,687
RR-0059-2026-08-19,RR-0059,2026-08-19,148,11248,12,296
RR-0059-2026-08-20,RR-0059,2026-08-20,5,125,1,30
RR-0059-2026-08-21,RR-0059,2026-08-21,55,2090,2,385
RR-0059-2026-08-22,RR-0059,2026-08-22,5,240,2,15
RR-0059-2026-08-23,RR-0059,2026-08-23,109,4905,1,1090
RR-0059-2026-08-24,RR-0059,2026-08-24,207,12213,24,1449
RR-0059-2026-08-25,RR-0059,2026-08-25,5,305,1,15
RR-0059-2026-08-26,RR-0059,2026-08-26,113,5989,6,1017
RR-0059-2026-08-27,RR-0059,2026-08-27,15,390,2,30
RR-0059-2026-08-28,RR-0059,2026-08-28,37,1443,1,222
RR-0059-2026-08-29,RR-0059,2026-08-29,40,1200,5,400
RR-0059-2026-08-30,RR-0059,2026-08-30,60,3960,7,120
RR-0059-2026-08-31,RR-0059,2026-08-31,97,5044,7,485
RR-0059-2026-09-01,RR-0059,2026-09-01,6,252,0,48
RR-0059-2026-09-02,RR-0059,2026-09-02,32,1088,3,288
RR-0059-2026-09-03,RR-0059,2026-09-03,98,5684,10,392
RR-0060-2026-08-05,RR-0060,2026-08-05,92,4232,5,920
RR-0060-2026-08-06,RR-0060,2026-08-06,108,8532,5,324
RR-0060-2026-08-07,RR-0060,2026-08-07,125,4875,1,500
RR-0060-2026-08-08,RR-0060,2026-08-08,222,5550,4,2220
RR-0060-2026-08-09,RR-0060,2026-08-09,126,3402,11,630
RR-0060-2026-08-10,RR-0060,2026-08-10,202,15150,25,1616
RR-0060-2026-08-11,RR-0060,2026-08-11,73,2044,9,146
RR-0060-2026-08-12,RR-0060,2026-08-12,210,5460,12,1260
RR-0060-2026-08-13,RR-0060,2026-08-13,103,4223,6,824
RR-0060-2026-08-14,RR-0060,2026-08-14,144,6480,10,1008
RR-0060-2026-08-15,RR-0060,2026-08-15,217,14756,30,1736
RR-0060-2026-08-16,RR-0060,2026-08-16,68,5372,7,204
RR-0060-2026-08-17,RR-0060,2026-08-17,179,12351,6,895
RR-0060-2026-08-18,RR-0060,2026-08-18,227,7037,22,1816
RR-0060-2026-08-19,RR-0060,2026-08-19,162,5994,7,648
RR-0060-2026-08-20,RR-0060,2026-08-20,17,629,1,102
RR-0060-2026-08-21,RR-0060,2026-08-21,221,15028,28,1105
RR-0060-2026-08-22,RR-0060,2026-08-22,177,13275,17,1416
RR-0060-2026-08-23,RR-0060,2026-08-23,38,2052,5,190
RR-0060-2026-08-24,RR-0060,2026-08-24,56,3752,8,560
RR-0060-2026-08-25,RR-0060,2026-08-25,130,3250,11,650
RR-0060-2026-08-26,RR-0060,2026-08-26,74,2368,0,444
RR-0060-2026-08-27,RR-0060,2026-08-27,78,2574,2,468
RR-0060-2026-08-28,RR-0060,2026-08-28,13,793,3,39
RR-0060-2026-08-29,RR-0060,2026-08-29,5,130,1,40
RR-0060-2026-08-30,RR-0060,2026-08-30,118,4248,14,1062
RR-0060-2026-08-31,RR-0060,2026-08-31,5,170,1,25
RR-0060-2026-09-01,RR-0060,2026-09-01,64,3968,8,256
RR-0060-2026-09-02,RR-0060,2026-09-02,85,2975,8,340
RR-0060-2026-09-03,RR-0060,2026-09-03,125,8500,6,375
